arm,group,metric,condition,hypothesis_type,is_derived_condition,bound,bh_family,n_pairs,n_clusters,n_instances_missing,n_forced_wrong_non_terminating,n_looped_on_correct_answer,high_non_termination_rate,near_ceiling,headroom,task_delta_min,task_delta_max,delta,ci_low,ci_high,p_value,bh_significant,mde_delta,mde_realized_diff,mde_delta_negative,mde_realized_diff_negative,mde_power_target,bh_significant_global,task,n_mae_imputed,mae_delta
main_sweep,qwen3-14b,mae,filler,,False,excluded,mae/qwen3-14b/edge_count,30,30,,,,,,,,,,-1.3333333333333333,-0.1,0.060193980601939805,False,,,,,,False,edge_count,1.0,-0.6666666666666666
main_sweep,qwen3-14b,mae,rwse,,False,excluded,mae/qwen3-14b/edge_count,30,30,,,,,,,,,,-2.3666666666666667,0.7,0.9366063393660634,False,,,,,,False,edge_count,0.0,-0.4666666666666667
main_sweep,qwen3-14b,mae,all,,True,excluded,mae/qwen3-14b/edge_count/derived,30,30,,,,,,,,,,-1.1666666666666667,1.0666666666666667,0.9166083391660834,False,,,,,,,edge_count,0.0,-0.1
main_sweep,qwen3-14b,mae,clustering,,False,excluded,mae/qwen3-14b/node_degree,30,30,,,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_degree,0.0,-0.0
main_sweep,qwen3-14b,mae,components,,False,excluded,mae/qwen3-14b/node_degree,30,30,,,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_degree,0.0,-0.0
main_sweep,qwen3-14b,mae,degree,,False,excluded,mae/qwen3-14b/node_degree,30,30,,,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_degree,0.0,-0.0
main_sweep,qwen3-14b,mae,filler,,False,excluded,mae/qwen3-14b/node_degree,30,30,,,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_degree,0.0,-0.0
main_sweep,qwen3-14b,mae,rwse,,False,excluded,mae/qwen3-14b/node_degree,30,30,,,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_degree,0.0,-0.0
main_sweep,qwen3-14b,mae,all,,True,excluded,mae/qwen3-14b/node_degree/derived,30,30,,,,,,,,,,-0.0,-0.0,1.0,False,,,,,,,node_degree,0.0,-0.0
main_sweep,qwen3-8b,mae,clustering,,False,excluded,mae/qwen3-8b/node_count,30,30,,,,,,,,,,-0.0,0.1,1.0,False,,,,,,False,node_count,0.0,0.03333333333333333
main_sweep,qwen3-8b,mae,components,,False,excluded,mae/qwen3-8b/node_count,30,30,,,,,,,,,,-0.1,0.1,1.0,False,,,,,,False,node_count,0.0,-0.0
main_sweep,qwen3-8b,mae,degree,,False,excluded,mae/qwen3-8b/node_count,30,30,,,,,,,,,,-0.0,0.1,1.0,False,,,,,,False,node_count,0.0,0.03333333333333333
main_sweep,qwen3-8b,mae,filler,,False,excluded,mae/qwen3-8b/node_count,30,30,,,,,,,,,,-0.0,0.1,1.0,False,,,,,,False,node_count,0.0,0.03333333333333333
main_sweep,qwen3-8b,mae,rwse,,False,excluded,mae/qwen3-8b/node_count,30,30,,,,,,,,,,-0.0,0.1,1.0,False,,,,,,False,node_count,0.0,0.03333333333333333
main_sweep,qwen3-8b,mae,all,,True,excluded,mae/qwen3-8b/node_count/derived,30,30,,,,,,,,,,-0.0,0.1,1.0,False,,,,,,,node_count,0.0,0.03333333333333333
main_sweep,qwen3-8b,mae,clustering,,False,excluded,mae/qwen3-8b/edge_count,30,30,,,,,,,,,,-0.3333333333333333,1.6666666666666667,0.27087291270872915,False,,,,,,False,edge_count,2.0,0.6333333333333333
main_sweep,qwen3-8b,mae,components,,False,excluded,mae/qwen3-8b/edge_count,30,30,,,,,,,,,,-0.13333333333333333,1.3,0.19958004199580043,False,,,,,,False,edge_count,3.0,0.5333333333333333
main_sweep,qwen3-8b,mae,degree,,False,excluded,mae/qwen3-8b/edge_count,30,30,,,,,,,,,,-4.133333333333334,2.2333333333333334,0.9997000299970003,False,,,,,,False,edge_count,2.0,-0.23333333333333334
main_sweep,qwen3-8b,mae,filler,,False,excluded,mae/qwen3-8b/edge_count,30,30,,,,,,,,,,-0.7333333333333333,0.6666666666666666,1.0,False,,,,,,False,edge_count,2.0,0.03333333333333333
main_sweep,qwen3-8b,mae,rwse,,False,excluded,mae/qwen3-8b/edge_count,30,30,,,,,,,,,,-3.6666666666666665,0.13333333333333333,0.22427757224277572,False,,,,,,False,edge_count,2.0,-1.3333333333333333
main_sweep,qwen3-8b,mae,all,,True,excluded,mae/qwen3-8b/edge_count/derived,30,30,,,,,,,,,,-2.7333333333333334,1.0666666666666667,0.9767023297670233,False,,,,,,,edge_count,2.0,-0.4
main_sweep,qwen3-8b,mae,clustering,,False,excluded,mae/qwen3-8b/node_degree,30,30,,,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_degree,0.0,-0.0
main_sweep,qwen3-8b,mae,components,,False,excluded,mae/qwen3-8b/node_degree,30,30,,,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_degree,0.0,-0.0
main_sweep,qwen3-8b,mae,degree,,False,excluded,mae/qwen3-8b/node_degree,30,30,,,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_degree,0.0,-0.0
main_sweep,qwen3-8b,mae,filler,,False,excluded,mae/qwen3-8b/node_degree,30,30,,,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_degree,0.0,-0.0
main_sweep,qwen3-8b,mae,rwse,,False,excluded,mae/qwen3-8b/node_degree,30,30,,,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_degree,0.0,-0.0
main_sweep,qwen3-8b,mae,all,,True,excluded,mae/qwen3-8b/node_degree/derived,30,30,,,,,,,,,,-0.0,-0.0,1.0,False,,,,,,,node_degree,0.0,-0.0
